Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,06,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,07,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (kidney)","Wholesale",2021,11,10597.5,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cabbage","Wholesale",2021,03,5040,126 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cabbage","Wholesale",2021,04,5670,126 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cabbage","Wholesale",2021,05,4883,126 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cabbage","Wholesale",2021,06,5796,126 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cabbage","Wholesale",2021,07,4826,126 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,03,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,04,9524,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,05,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,06,9041,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,07,10932,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,11,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2021,12,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2022,01,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2022,02,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2022,03,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2022,04,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Cowpeas","Wholesale",2022,05,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,03,3996,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,04,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,05,3798,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,06,3276,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,07,4131,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,08,3996,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Sorghum (red)","Wholesale",2021,11,3996,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,03,10797,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,04,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,05,10199,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,06,11677,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,07,11997,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,08,11997,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Millet (finger)","Wholesale",2021,11,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,03,11196,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,04,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,05,9198,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,06,11997,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,07,11597,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (mung)","Wholesale",2021,11,10896.75,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,02,3864,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,03,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,04,3501,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,05,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,06,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,07,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,08,3600,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,11,3152.25,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2021,12,3200,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2022,01,3699,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2022,02,3897,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2022,03,3946.5,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2022,04,4398,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Maize (white dry) ","Wholesale",2022,05,4797,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,03,1398,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,04,1324,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,05,1208,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,06,1384,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,07,1945,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,08,1863,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,09,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,10,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,11,1541.25,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2021,12,1726,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2022,01,1527,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2022,02,1611.25,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2022,03,1591.25,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2022,04,1635,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Kale","Wholesale",2022,05,1445,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,03,11397,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,04,9000,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,05,11347,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,06,11997,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,07,11463,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,11,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2021,12,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2022,01,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2022,02,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2022,03,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2022,04,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (yellow)","Wholesale",2022,05,11196,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish red) ","Wholesale",2021,03,1800,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish red) ","Wholesale",2021,04,5000,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish red) ","Wholesale",2021,05,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish red) ","Wholesale",2021,06,1800,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish red) ","Wholesale",2021,07,950,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,03,1400,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,04,2400,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,05,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,06,2000,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,07,1567,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,08,800,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,09,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,10,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,11,2325,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2021,12,1975,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2022,01,2313,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2022,02,2775,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2022,03,2875,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2022,04,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Potatoes (Irish white) ","Wholesale",2022,05,2700,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,03,1025,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,04,3825,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,05,1200,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,06,1025,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,07,900,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,08,800,13 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,09,,13 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,10,,13 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,11,999.7,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2021,12,,13 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2022,01,1200,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2022,02,1024.725,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2022,03,999.7,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2022,04,1300,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Onions (dry)","Wholesale",2022,05,1199.9,13 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,03,6798,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,04,6944,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,05,7223,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,06,4890,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,07,7780,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,08,7780,50 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,09,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,10,,50 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,11,7501.25,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2021,12,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2022,01,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2022,02,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2022,03,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2022,04,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Rice (aromatic)","Wholesale",2022,05,7780,50 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,03,144,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,04,156,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,05,141,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,06,144,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,07,144,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Fish (omena dry) ","Wholesale",2021,08,133,KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,04,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,05,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,06,9283,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,07,10932,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,11,12249,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2021,12,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2022,01,12121,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2022,02,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2022,03,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2022,04,11997,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (dolichos)","Wholesale",2022,05,12498.75,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,03,10797,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,04,9999,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,05,11396,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,06,11196,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,07,11196,90 KG,KES,"MOA"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,08,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,09,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,10,,90 KG,KES,""
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,11,11396.25,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2021,12,10823,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2022,01,10859.5,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2022,02,10722.375,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2022,03,10797.75,90 KG,KES,"State Department of Agriculture"
"Kenya","Nyanza","Kibuye (Kisumu)","Beans (rosecoco)","Wholesale",2022,04,10597.5,90 KG,KES,"State Department of Agriculture"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,01,45.854,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,02,44.02,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,03,50.541,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,04,48.605,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,05,53.598,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,06,46.057,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,07,41.434,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,08,29.392,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,09,36.49,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,10,38.177,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,11,42.217,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2006,12,40.759,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,01,43.469,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,02,46.45,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,03,42.176,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,04,46.567,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,05,45.854,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,06,47.28,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,07,47.201,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,08,45.548,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,09,41.166,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,10,44.767,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,11,48.86,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2007,12,51.662,KG,KES,"Regional Agricultural Trade Intelligence Network via FAO: GIEWS/FPMA"
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2008,01,,KG,KES,""
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2008,02,,KG,KES,""
"Kenya","Rift Valley","Eldoret town (Uasin Gishu)","Beans","Wholesale",2008,03,,KG,KES,""
